uf;municipio;evento;data_referencia;agente;arma;faixa_etaria;feminino;masculino;nao_informado;total_vitima;total;total_peso;abrangencia;formulario
SP;SANTÓPOLIS DO AGUAPEÍ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SANTOS;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SÃO BENTO DO SAPUCAÍ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO BERNARDO DO CAMPO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;2;4;1;7;;;Estadual;Formulário 1
SP;SÃO CAETANO DO SUL;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO CARLOS;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;SÃO FRANCISCO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOÃO DA BOA VISTA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOÃO DAS DUAS PONTES;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOÃO DE IRACEMA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOÃO DO PAU D'ALHO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOAQUIM DA BARRA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;1;0;0;1;;;Estadual;Formulário 1
SP;SÃO JOSÉ DA BELA VISTA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOSÉ DO BARREIRO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOSÉ DO RIO PARDO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOSÉ DO RIO PRETO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO JOSÉ DOS CAMPOS;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SÃO LOURENÇO DA SERRA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO LUIZ DO PARAITINGA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO MANUEL;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO MIGUEL ARCANJO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SÃO PAULO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;9;33;1;43;;;Estadual;Formulário 1
SP;SÃO PEDRO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SÃO PEDRO DO TURVO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO ROQUE;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;SÃO SEBASTIÃO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;1;1;0;2;;;Estadual;Formulário 1
SP;SÃO SEBASTIÃO DA GRAMA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO SIMÃO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SÃO VICENTE;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;4;0;4;;;Estadual;Formulário 1
SP;SARAPUÍ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SARUTAIÁ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SEBASTIANÓPOLIS DO SUL;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SERRA AZUL;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SERRA NEGRA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SERRANA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SERTÃOZINHO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SETE BARRAS;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SEVERÍNIA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;SILVEIRAS;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SOCORRO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SOROCABA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;11;0;11;;;Estadual;Formulário 1
SP;SUD MENNUCCI;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SUMARÉ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;SUZANÁPOLIS;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;SUZANO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;TABAPUÃ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TABATINGA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TABOÃO DA SERRA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;1;1;0;2;;;Estadual;Formulário 1
SP;TACIBA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAGUAÍ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAIAÇU;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAIÚVA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAMBAÚ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TANABI;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;TAPIRAÍ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAPIRATIBA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;1;0;0;1;;;Estadual;Formulário 1
SP;TAQUARAL;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TAQUARITINGA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;TAQUARITUBA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;1;1;0;2;;;Estadual;Formulário 1
SP;TAQUARIVAÍ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TARABAI;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TARUMÃ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TATUÍ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;2;0;2;;;Estadual;Formulário 1
SP;TAUBATÉ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;2;0;0;2;;;Estadual;Formulário 1
SP;TEJUPÁ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TEODORO SAMPAIO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TERRA ROXA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TIETÊ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TIMBURI;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TORRE DE PEDRA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TORRINHA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TRABIJU;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TREMEMBÉ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;2;0;0;2;;;Estadual;Formulário 1
SP;TRÊS FRONTEIRAS;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TUIUTI;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TUPÃ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;1;1;0;2;;;Estadual;Formulário 1
SP;TUPI PAULISTA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TURIÚBA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;TURMALINA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UBARANA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UBATUBA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UBIRAJARA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UCHOA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;UNIÃO PAULISTA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;URÂNIA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;URU;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;URUPÊS;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VALENTIM GENTIL;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VALINHOS;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VALPARAÍSO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VARGEM;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VARGEM GRANDE DO SUL;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VARGEM GRANDE PAULISTA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;VÁRZEA PAULISTA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;VERA CRUZ;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VINHEDO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VIRADOURO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VISTA ALEGRE DO ALTO;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VITÓRIA BRASIL;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;VOTORANTIM;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;VOTUPORANGA;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;3;0;3;;;Estadual;Formulário 1
SP;ZACARIAS;Morte no trânsito ou em decorrência dele (exceto homicídio doloso);01/04/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;NÃO INFORMADO;Morte por intervenção de Agente do Estado;01/01/25;;;;0;38;0;38;;;Estadual;Formulário 3
SP;NÃO INFORMADO;Morte por intervenção de Agente do Estado;01/02/25;;;;1;53;0;54;;;Estadual;Formulário 3
SP;NÃO INFORMADO;Morte por intervenção de Agente do Estado;01/03/25;;;;0;71;0;71;;;Estadual;Formulário 3
SP;NÃO INFORMADO;Morte por intervenção de Agente do Estado;01/04/25;;;;0;70;0;70;;;Estadual;Formulário 3
SP;ADAMANTINA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ADOLFO;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AGUAÍ;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁGUAS DA PRATA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁGUAS DE LINDÓIA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;ÁGUAS DE SANTA BÁRBARA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁGUAS DE SÃO PEDRO;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AGUDOS;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;ALAMBARI;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALFREDO MARCONDES;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALTAIR;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALTINÓPOLIS;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALTO ALEGRE;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALUMÍNIO;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁLVARES FLORENCE;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁLVARES MACHADO;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ÁLVARO DE CARVALHO;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ALVINLÂNDIA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AMERICANA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;1;4;0;5;;;Estadual;Formulário 1
SP;AMÉRICO BRASILIENSE;Mortes a esclarecer (sem indício de crime);01/01/25;;;;2;0;0;2;;;Estadual;Formulário 1
SP;AMÉRICO DE CAMPOS;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AMPARO;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ANALÂNDIA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ANDRADINA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;1;0;0;1;;;Estadual;Formulário 1
SP;ANGATUBA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ANHEMBI;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ANHUMAS;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;APARECIDA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;APARECIDA D'OESTE;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;APIAÍ;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARAÇARIGUAMA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARAÇATUBA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;ARAÇOIABA DA SERRA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;1;0;0;1;;;Estadual;Formulário 1
SP;ARAMINA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARANDU;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARAPEÍ;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARARAQUARA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;1;1;0;2;;;Estadual;Formulário 1
SP;ARARAS;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;ARCO-ÍRIS;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AREALVA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AREIAS;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AREIÓPOLIS;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARIRANHA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARTUR NOGUEIRA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ARUJÁ;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ASPÁSIA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ASSIS;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;ATIBAIA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AURIFLAMA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AVAÍ;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AVANHANDAVA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;AVARÉ;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;1;0;1;;;Estadual;Formulário 1
SP;BADY BASSITT;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BALBINOS;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BÁLSAMO;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BANANAL;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARÃO DE ANTONINA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARBOSA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARIRI;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARRA BONITA;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARRA DO CHAPÉU;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARRA DO TURVO;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
SP;BARRETOS;Mortes a esclarecer (sem indício de crime);01/01/25;;;;0;0;0;0;;;Estadual;Formulário 1
